repository_name,release_id,tag_name,release_name,release_date,prerelease_flag,draft_flag,target_commitish,release_notes,previous_release_tag,tag_name_clean,is_stable
microsoft/vscode,58631352,1.64.0,January 2022,2022-02-03 19:14:53+00:00,False,False,main,"# January 2022 (version 1.64)

<!-- DOWNLOAD_LINKS_PLACEHOLDER -->

Welcome to the January 2022 release of Visual Studio Code. There are many updates in this version that we hope you will like, some of the key highlights include:

* **[New Side Panel](https://code.visualstudio.com/updates/v1_64/#new-side-panel)** - Display more views at once with the new Side Panel.
* **[Settings editor search](https://code.visualstudio.com/updates/v1_64/#settings-editor)** - Search now prioritizes whole word matches.
* **[Audio cues](https://code.visualstudio.com/updates/v1_64/#audio-cues)** - Hear when the cursor moves to folded regions, errors, and breakpoints.
* **[Unicode highlighting](https://code.visualstudio.com/updates/v1_64/#unicode-highlighting-improvements)** - Avoid highlighting characters in supported languages.
* **[Automatic terminal replies](https://code.visualstudio.com/updates/v1_64/#automatic-replies)** - Create automatic responses to common terminal prompts.
* **[Notebook UI improvements](https://code.visualstudio.com/updates/v1_64/#notebooks)** - Search text in Markdown and output cells.
* **[Debug binary data view](https://code.visualstudio.com/updates/v1_64/#viewing-and-editing-binary-data)** - View and edit binary data while debugging.
* **[Markdown path suggestions](https://code.visualstudio.com/updates/v1_64/#markdown-path-intellisense)** - Quickly insert relative file paths and header links.
* **[JS/TS surround with snippets](https://code.visualstudio.com/updates/v1_64/#surround-with-snippets-for-jsts)** - Insert selected code inside snippets.
* **[VS Code for the Web](https://code.visualstudio.com/updates/v1_64/#remote-repositories)** - Support for signed GitHub commits in vscode.dev and github.dev.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Watch a highlight** of the new features in this version at the VS Code team's release party. You can find the [recording of the event](https://www.youtube.com/watch?v=g2UC0FmbYSY) on our YouTube channel.

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.63.2,1.64.0,True
microsoft/vscode,59039716,1.64.1,January 2022 Recovery,2022-02-08 18:08:52+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22January+2022+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_64) on [code.visualstudio.com](https://code.visualstudio.com/).",1.64.0,1.64.1,True
microsoft/vscode,59258028,1.64.2,January 2022 Recovery 2,2022-02-10 18:00:09+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22January+2022+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_64) on [code.visualstudio.com](https://code.visualstudio.com/).",1.64.1,1.64.2,True
microsoft/vscode,60929829,1.65.0,February 2022 (version 1.65),2022-03-03 19:03:26+00:00,False,False,main,"Welcome to the February 2022 release of Visual Studio Code.

- **[New editor history navigation](https://code.visualstudio.com/updates/v1_65#_new-editor-history-navigation)** - Scope Go Back/Go Forward history to editor group or single editor.
- **[Light High Contrast theme](https://code.visualstudio.com/updates/v1_65#_light-high-contrast-theme)** - Light theme for enhanced VS Code editor visibility.
- **[New audio cues](https://code.visualstudio.com/updates/v1_65#_audio-cues)** - Audio cues for warnings, inline suggestions, and breakpoint hits.
- **[Drag and drop Problems and Search results](https://code.visualstudio.com/updates/v1_65#_drag-and-drop-problems-and-search-results)** - Drag results to new or existing editor groups.
- **[Source Control diff editor management](https://code.visualstudio.com/updates/v1_65#_diff-editor-management)** - Automatically close diff editors after Git operations.
- **[Debugger lazy variable evaluation](https://code.visualstudio.com/updates/v1_65#_lazy-variables)** - Lazy evaluation of JavaScript/TypeScript property getters.
- **[Preview: Terminal shell integration](https://code.visualstudio.com/updates/v1_65#_terminal-shell-integration)** - Rerun terminal commands, command status decorations.
- **[VS Code for the Web](https://code.visualstudio.com/updates/v1_65#_vs-code-for-the-web)** - Reopen recent local files and folders, improved Git integration.

> If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.64.2,1.65.0,True
microsoft/vscode,61302351,1.65.1,February 2022 Recovery 1,2022-03-08 18:05:09+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22February+2022+Recovery+1%22+is%3Aclosed+), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_65) on [code.visualstudio.com](https://code.visualstudio.com).",1.65.0,1.65.1,True
microsoft/vscode,61529769,1.65.2,February 2022 Recovery 2,2022-03-10 18:57:31+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22February+2022+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_65) on [code.visualstudio.com](https://code.visualstudio.com).",1.65.1,1.65.2,True
microsoft/vscode,63185929,1.66.0,March 2022 (version 1.66),2022-03-30 18:08:24+00:00,False,False,main,"Welcome to the March 2022 release of Visual Studio Code. There are many updates in this version that we hope you will like, some of the key highlights include:

- [**Local history**](https://code.visualstudio.com/updates/v1_66#_local-history) - Keep track of local file changes independent of source control.
- [**Settings editor language filter**](https://code.visualstudio.com/updates/v1_66#_settings-editor) - Displays available language-specific settings.
- [**Terminal find improvements**](https://code.visualstudio.com/updates/v1_66#_terminal) - Matches are highlighted in the terminal panel and scroll bar.
- [**Built-in CSS/LESS/SCSS formatters**](https://code.visualstudio.com/updates/v1_66#_css-formatter) - Code formatting for CSS, LESS, and SCSS.
- [**JavaScript heap profiles**](https://code.visualstudio.com/updates/v1_66#_javascript-debugging) - Collect and view JS memory allocations while debugging.
- [**VS Code for the Web**](https://code.visualstudio.com/updates/v1_66#_vs-code-for-the-web) - Drag and drop files and folders into vscode.dev.
- [**Remote - SSH support for Mac**](https://code.visualstudio.com/updates/v1_66#_remote-development) - Connect via SSH to Apple Silicon/M1/ARM64 machines.
- [**New R language topic**](https://code.visualstudio.com/updates/v1_66#_r-in-vs-code) - Learn how to use R for data science in VS Code.

> If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

[**Insiders**](https://code.visualstudio.com/insiders): Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.65.2,1.66.0,True
microsoft/vscode,63892925,1.66.1,March 2022 Recovery,2022-04-07 17:43:02+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2022+Recovery%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_66) on [code.visualstudio.com](https://code.visualstudio.com).",1.66.0,1.66.1,True
microsoft/vscode,64270464,1.66.2,March 2022 Recovery 2,2022-04-12 17:13:55+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2022+Recovery+2%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_66) on [code.visualstudio.com](https://code.visualstudio.com).",1.66.1,1.66.2,True
microsoft/vscode,66150183,1.67.0,April 2022 (version 1.67),2022-05-05 18:10:06+00:00,False,False,main,"Welcome to the April 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:


- [Explorer file nesting](https://code.visualstudio.com/updates/v1_67#_explorer-file-nesting) - Nest generated files under source files in the Explorer.
- [Settings editor filters](https://code.visualstudio.com/updates/v1_67#_settings-editor-search-filter-button) - Filter button brings up searches such as `@Modified` settings
- [Bracket pair colorization](https://code.visualstudio.com/updates/v1_67#_bracket-pair-colorization-enabled-by-default) - Colored bracket pairs are now enabled by default.
- [Toggle inlay hints](https://code.visualstudio.com/updates/v1_67#_toggle-inlay-hints) - Ctrl+Alt to quickly hide or show inlay hints in the editor.
- [Drag and drop to create Markdown links](https://code.visualstudio.com/updates/v1_67#_languages) - Drop files into the editor to create Markdown links.
- [Find All References in Markdown](https://code.visualstudio.com/updates/v1_67#_markdown-find-all-references-to-headers) - Quickly find all references to headers, files, URLs.
- [Java extension updates](https://code.visualstudio.com/updates/v1_67#_java) - Now supporting inlay hints and lazy variable resolution.
- [UX Guidelines for extension authors](https://code.visualstudio.com/updates/v1_67#_ux-guidelines) - Guidance for VS Code extension UI best practices.
- [New Rust language topic](https://code.visualstudio.com/updates/v1_67#_rust-in-vs-code) - Learn how to use the Rust programming language in VS Code.

> If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

Watch the release party: Listen in as the VS Code team discusses some of the new features. You can find the [recording of the event](https://www.youtube.com/watch?v=dpfy1V7C4Ho) on our YouTube channel.

[**Insiders**](https://code.visualstudio.com/insiders): Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.66.2,1.67.0,True
microsoft/vscode,66499794,1.67.1,April 2022 Recovery 1,2022-05-10 17:37:51+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22April+2022+Recovery+1%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_67) on [code.visualstudio.com](https://code.visualstudio.com).",1.67.0,1.67.1,True
microsoft/vscode,67208072,1.67.2,April 2022 Recovery 2,2022-05-18 18:05:13+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22April+2022+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_67) on [code.visualstudio.com](https://code.visualstudio.com).",1.67.1,1.67.2,True
microsoft/vscode,69088479,1.68.0,May 2022 (version 1.68),2022-06-09 18:07:27+00:00,False,False,main,"Welcome to the May 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- [Configure Display Language](https://code.visualstudio.com/updates/v1_68#_configure-display-language-improvements) - See installed and available Language Packs in their language.
- [Problems panel table view](https://code.visualstudio.com/updates/v1_68#_problems-panel-table-view) - View errors and warnings as a table to quickly filter on their source.
- [Deprecated extensions](https://code.visualstudio.com/updates/v1_68#_deprecated-extensions) - Learn whether an extension is deprecated or should be replaced.
- [Extension sponsorship](https://code.visualstudio.com/updates/v1_68#_sponsoring-extensions) - Support the developers who build your favorite extensions.
- [Hide Explorer files using .gitignore](https://code.visualstudio.com/updates/v1_68#_hide-files-in-explorer-based-on-gitignore) - Reuse your existing .gitignore to hide files in the Explorer.
- [Terminal color and contrast enhancements](https://code.visualstudio.com/updates/v1_68#_terminal) - Find match background color, min contrast ratio.
- [Git branch protection](https://code.visualstudio.com/updates/v1_68#_git-branch-protection) - Branch protection available right inside VS Code.
- [TypeScript Go to Source Definition](https://code.visualstudio.com/updates/v1_68#_go-to-source-definition) - Jump directly to a symbol's JavaScript implementation.
- [VS Code for the Web localization](https://code.visualstudio.com/updates/v1_68#_core-localization-support) - vscode.dev now matches your chosen browser language.
- [Development Container specification](https://code.visualstudio.com/updates/v1_68#_development-container-specification) - Learn more about the evolving dev container spec.
- [Preview: Markdown link validation](https://code.visualstudio.com/updates/v1_68#_markdown-link-validation) - Detects broken links to headers, images, and files.

> If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

[**Insiders**](https://code.visualstudio.com/insiders): Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.67.2,1.68.0,True
microsoft/vscode,69548231,1.68.1,May 2022 Recovery 1,2022-06-15 17:53:22+00:00,False,False,main,"
The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22May+2022+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_67) on [code.visualstudio.com](https://code.visualstudio.com/).",1.68.0,1.68.1,True
microsoft/vscode,71502038,1.69.0,June 2022 (version 1.69),2022-07-07 18:08:20+00:00,False,False,main,"Welcome to the June 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[3-way merge editor](https://code.visualstudio.com/updates/v1_69#_3-way-merge-editor)** - Resolve merge conflicts within VS Code.
* **[Command Center](https://code.visualstudio.com/updates/v1_69#_command-center)** - New UI to search files, run commands, and navigate cursor history.
* **[Do Not Disturb mode](https://code.visualstudio.com/updates/v1_69#_do-not-disturb-mode)** - Silence non-critical notification popups.
* **[Toggle Light/Dark themes](https://code.visualstudio.com/updates/v1_69#_toggle-between-light-and-dark-themes)** - Quickly switch between preferred light and dark themes.
* **[Terminal shell integration](https://code.visualstudio.com/updates/v1_69#_shell-integration)** - Display command status, run recent commands, and more.
* **[Task output decorations](https://code.visualstudio.com/updates/v1_69#_decorations)** - Highlights task success or failure exit codes.
* **[Git Commit action button](https://code.visualstudio.com/updates/v1_69#_commit-action-button-for-git-repositories)** - Configure your default Git Commit action.
* **[Debug Step Into Target support](https://code.visualstudio.com/updates/v1_69#_improved-step-into-target-ui)** - Allows you to step directly into functions when paused.
* **[JavaScript sourcemap toggling](https://code.visualstudio.com/updates/v1_69#_javascript-debugging)** - Switch to debugging compiled rather than source code.
* **[Color theme tester](https://code.visualstudio.com/updates/v1_69#_theme-tester-supports-built-in-themes)** - Use vscode.dev to preview color themes.

> If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

[**Insiders**](https://code.visualstudio.com/insiders): Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.68.1,1.69.0,True
microsoft/vscode,71824091,1.69.1,June 2022 Recovery 1,2022-07-12 17:04:19+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22June+2022+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_69) on [code.visualstudio.com](https://code.visualstudio.com).",1.69.0,1.69.1,True
microsoft/vscode,72267785,1.69.2,June 2022 Recovery 2,2022-07-18 20:40:08+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22June+2022+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_69) on [code.visualstudio.com](https://code.visualstudio.com).",1.69.1,1.69.2,True
microsoft/vscode,73681305,1.70.0,July 2022 (version 1.70),2022-08-04 17:56:13+00:00,False,False,main,"Welcome to the July 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Title bar customization](https://code.visualstudio.com/updates/v1_70#_easier-title-bar-customization)** - Hide/show menu bar, Command Center, or layout control.
* **[Fold selection](https://code.visualstudio.com/updates/v1_70#_fold-selection)** - Create your own folded regions in the editor.
* **[Search multi-select](https://code.visualstudio.com/updates/v1_70#_search-multiple-selection)** - Select and then act on multiple search results.
* **[Tree view search and filtering](https://code.visualstudio.com/updates/v1_70#_tree-find-control)** - Find and filter in tree views such as the Find Explorer.
* **[Terminal improvements](https://code.visualstudio.com/updates/v1_70#_terminal)** - Shell integration on by default, extended PowerShell keybindings.
* **[Command line option --merge](https://code.visualstudio.com/updates/v1_70#_command-line-option-merge)** - Use the 3-way merge editor as your default merge tool.
* **[Notebooks: Go to Most Recently Failed Cell](https://code.visualstudio.com/updates/v1_70#_go-to-most-recently-failed-cell)** - Jump directly to notebook errors.
* **[Python Get started experience](https://code.visualstudio.com/updates/v1_70#_python)** - Quickly install and configure Python within VS Code.
* **[Sticky scroll preview](https://code.visualstudio.com/updates/v1_70#_editor-sticky-scroll)** - New scrolling UI shows current source code scope.
* **[Dev container CLI topic](https://code.visualstudio.com/updates/v1_70#_development-container-cli)** - Learn about the updated development container CLI.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.69.2,1.70.0,True
microsoft/vscode,74130772,1.70.1,July 2022 Recovery 1,2022-08-10 18:03:03+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22July+2022+Recovery%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_70) on [code.visualstudio.com](https://code.visualstudio.com).",1.70.0,1.70.1,True
microsoft/vscode,74651367,1.70.2,July 2022 Recovery 2,2022-08-17 18:11:27+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22July+2022+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_70) on [code.visualstudio.com](https://code.visualstudio.com).",1.70.1,1.70.2,True
microsoft/vscode,76071146,1.71.0,August 2022 (version 1.71.0),2022-09-01 18:08:15+00:00,False,False,main,"Welcome to the August 2022 release of Visual Studio Code. August is when many of the engineers on VS Code take their vacations, but there are still many updates in this version that we hope you'll like:

* **[Merge editor improvements](https://code.visualstudio.com/updates/v1_71#merge-editor-improvements)** - Easier transition between text and merge editors.
* **[Expanded codecs support](https://code.visualstudio.com/updates/v1_71#ffmpeg-codecs-support)** - To help display embedded audio and video in notebooks and webviews.
* **[File rename selection](https://code.visualstudio.com/updates/v1_71#explorer-rename-selection-improvements)** - Pressing F2 selects filename, whole name, or file extension.
* **[New Code Action UI](https://code.visualstudio.com/updates/v1_71#new-code-action-control)** - Quickly find the Code Action you're looking for.
* **[Terminal updates](https://code.visualstudio.com/updates/v1_71#terminal)** - Shell integration for fish and Git Bash, new smooth scrolling.
* **[Jupyter notebook image pasting](https://code.visualstudio.com/updates/v1_71#jupyter)** - Paste and preview image files in notebook Markdown cells.
* **[TypeScript livestreams](https://code.visualstudio.com/updates/v1_71#typescript-livestreams)** - Watch TS ""Crash Course"" or ""Tips and Tricks"" on YouTube.
* **[Live Preview extension](https://code.visualstudio.com/updates/v1_71#live-preview)** - Live Preview now supports multi-root web projects.
* **[Markdown Language Server blog post](https://code.visualstudio.com/updates/v1_71#markdown-language-server)** - Learn how Markdown support moved to a Language Server.

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.
",1.70.2,1.71.0,True
microsoft/vscode,77034280,1.71.1,August 2022 Recovery 1,2022-09-13 17:54:25+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22August+2022+Recovery+1%22), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_71) on [code.visualstudio.com](https://code.visualstudio.com).",1.71.0,1.71.1,True
microsoft/vscode,77323275,1.71.2,August 2022 Recovery 2,2022-09-15 18:03:36+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22August+2022+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_71) on [code.visualstudio.com](https://code.visualstudio.com).",1.71.1,1.71.2,True
microsoft/vscode,79195907,1.72.0,September 2022,2022-10-06 18:14:48+00:00,False,False,main,"Welcome to the September 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Tool bar customization](https://code.visualstudio.com/updates/v1_72#_hide-actions-from-tool-bars)** - Hide/show tool bar actions.
* **[Better editor autoscrolling](https://code.visualstudio.com/updates/v1_72#_improved-autoscroll-behavior)** - Scrolling speed tuned to cursor location.
* **[Extensions view updates](https://code.visualstudio.com/updates/v1_72#_extensions)** - Highlights extensions with updates or needing attention.
* **[Search results in a tree view](https://code.visualstudio.com/updates/v1_72#_search)** - Review search results in either list or tree view.
* **[Nested Git repo support](https://code.visualstudio.com/updates/v1_72#_source-control)** - Detects and displays nested Git submodules.
* **[Terminal Quick Fixes](https://code.visualstudio.com/updates/v1_72#_terminal-quick-fixes)** - Suggestions to correct command typos and set an upstream remote.
* **[Pin frequently used tasks](https://code.visualstudio.com/updates/v1_72#_tasks)** - Pin tasks to the top of the Run Task dropdown for quick access.
* **[Markdown link validation](https://code.visualstudio.com/updates/v1_72#_markdown-link-validation)** - Automatically check header, file, and image links.
* **[GitHub Enterprise Server authentication](https://code.visualstudio.com/updates/v1_72#_github-enterprise-server-authentication-support)** - Improved login workflow no longer requires PAT.
* **[Dev Containers Features](https://code.visualstudio.com/updates/v1_72#_dev-container-features)** - Easily add and share functionality for development containers.
* **[VS Code Community Discussions](https://code.visualstudio.com/updates/v1_72#_vs-code-community-discussions)** - Connect with other VS Code extension authors.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.
",1.71.2,1.72.0,True
microsoft/vscode,79559974,1.72.1,September 2022 Recovery,2022-10-11 17:19:31+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22September+2022+Recovery+1%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_71) on [code.visualstudio.com](https://code.visualstudio.com).",1.72.0,1.72.1,True
microsoft/vscode,81875229,1.73.0,October 2022,2022-11-02 20:40:28+00:00,False,False,main,"Welcome to the October 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Search include/exclude folders](#include-and-exclude-folders-from-search)** - Quickly set folders to include/exclude in the tree view.
* **[Command Center mode shortcuts](#command-center-mode-shortcuts)** - Displays commonly used modes before recent files list.
* **[Merge editor improvements](#merge-editor)** - Access Combination option to auto merge conflicts.
* **[Markdown automatic link updates](#languages)** - File and image links updated on rename/move.
* **[More audio cues](#new-audio-cues)** - Task completed or failed, Terminal Quick Fix available.
* **[vscode.dev protected branch workflow](#improved-branch-creation-and-protection-workflows)** - Create new branch when committing to protected branch.
* **[New Python extensions](#python)** - New standalone extensions for isort, Pylint, and Flake8.
* **[Dev Container Templates](#remote-development)** - Create new Dev Containers based on existing templates.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.

",1.72.2,1.73.0,True
microsoft/vscode,82594810,1.73.1,October 2022 Recovery,2022-11-09 19:22:33+00:00,False,False,main,"**Update 1.73.1**: The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2022+Recovery+1%22+is%3Aclosed).
",1.73.0,1.73.1,True
microsoft/vscode,85353072,1.74.0,November 2022,2022-12-07 20:14:22+00:00,False,False,main,"Welcome to the November 2022 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Customize Explorer auto reveal](#custom-explorer-autoreveal-logic)** - Decide which files scroll into view in the Explorer.
* **[Hide Activity bar and Panel badges](#hide-badges-per-view-container)** - Simplify the editor UI by toggling state badges.
* **[Audio cues for notebooks and diff view](#audio-cues-for-notebook-execution)** - Sounds for cell run results, added or removed lines.
* **[Merge editor Undo/Redo](#merge-editor)** - Quickly revert or reapply merge conflict actions.
* **[Manage unsafe repositories](#manage-unsafe-git-repositories)** - Prevent Git operations on folders not owned by you.
* **[JavaScript console.profile collection](#javascript-debugging)** - Easily create CPU profiles for viewing in VS Code.
* **[Go to Definition from return](#go-to-definition-on-return)** - Jump to the top of JavaScript/TypeScript functions.
* **[Remote Tunnels](#remote-development)** - Create a connection to any machine, without needing SSH.
* **[Jupyter notebook ""Just My Code"" debugging](#jupyter)** - Avoid stepping into Python library code.
* **[Dev Container GPU support](#remote-development-extensions)** - Request a GPU when creating a Dev Container.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.
",1.73.1,1.74.0,True
microsoft/vscode,86140126,1.74.1,November 2022 Recovery 1,2022-12-15 09:58:35+00:00,False,False,main,"Update 1.74.1: This update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22November+2022+Recovery+1%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_74) on [code.visualstudio.com](https://code.visualstudio.com).",1.74.0,1.74.1,True
microsoft/vscode,79815982,1.72.2,September 2022 Recovery 2,2022-12-15 10:00:23+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22September+2022+Recovery+2%22+is%3Aclosed)

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_72) on [code.visualstudio.com](https://code.visualstudio.com).",1.72.1,1.72.2,True
microsoft/vscode,86689083,1.74.2,November 2022 Recovery 2,2022-12-20 19:06:11+00:00,False,False,main,"Update 1.74.2: This update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22November+2022+Recovery+2%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_74) on [code.visualstudio.com](https://code.visualstudio.com).",1.74.1,1.74.2,True
microsoft/vscode,88483006,1.74.3,November 2022 Recovery 3,2023-01-10 18:08:35+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2022+Recovery+3%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_74) on [code.visualstudio.com](https://code.visualstudio.com).",1.74.2,1.74.3,True
